id	term
Chr0G020970	GO:0050794
Chr0G020970	GO:0071554
Chr26G004110	GO:0009653
Chr26G004110	GO:0009913
Chr26G004110	GO:0016043
Chr26G004110	GO:0016070
Chr26G004110	GO:0044085
Chr26G004110	GO:0044249
Chr26G004110	GO:0046872
Chr26G004110	GO:0048468
Chr26G004110	GO:0050794
Chr26G004110	GO:0071554
Chr24G001270	GO:0004672
Chr24G001270	GO:0005524
Chr24G001270	GO:0005739
Chr24G001270	GO:0005886
Chr24G001270	GO:0006468
Chr04G004540	GO:0009507
Chr26G009370	GO:0016070
Chr26G009370	GO:0016853
Chr05G016740	GO:0003735
Chr05G016740	GO:0005840
Chr05G016740	GO:0006412
Chr08G014780	GO:0005730
Chr08G014780	GO:0005737
Chr08G014780	GO:0009826
Chr08G014780	GO:0009908
Chr08G014780	GO:0009965
Chr08G014780	GO:0010090
Chr08G014780	GO:0046872
Chr18G008400	GO:0003677
Chr18G008400	GO:0004386
Chr18G008400	GO:0005524
Chr18G008400	GO:0009536
Chr24G001640	GO:0009536
Chr24G001640	GO:0016020
Chr15G026890	GO:0000398
Chr15G026890	GO:0005200
Chr15G026890	GO:0005730
Chr15G026890	GO:0005737
Chr15G026890	GO:0005856
Chr15G026890	GO:0006306
Chr15G026890	GO:0006312
Chr15G026890	GO:0006346
Chr15G026890	GO:0007131
Chr15G026890	GO:0007267
Chr15G026890	GO:0009560
Chr15G026890	GO:0009616
Chr15G026890	GO:0009640
Chr15G026890	GO:0009793
Chr15G026890	GO:0009845
Chr15G026890	GO:0009855
Chr15G026890	GO:0009909
Chr15G026890	GO:0010014
Chr15G026890	GO:0010050
Chr15G026890	GO:0010073
Chr15G026890	GO:0010090
Chr15G026890	GO:0010162
Chr15G026890	GO:0010182
Chr15G026890	GO:0010267
Chr15G026890	GO:0010638
Chr15G026890	GO:0016567
Chr15G026890	GO:0016572
Chr15G026890	GO:0019915
Chr15G026890	GO:0031048
Chr15G026890	GO:0033044
Chr15G026890	GO:0035196
Chr15G026890	GO:0048235
Chr15G026890	GO:0048574
Chr15G026890	GO:0050826
Chr15G026890	GO:0051567
Chr05G012510	GO:0009536
Chr05G012510	GO:0050896
Chr02G015480	GO:0009536
Chr02G015480	GO:0050896
Chr05G023680	GO:0009536
Chr05G023680	GO:0050896
Chr12G027440	GO:0009536
Chr12G027440	GO:0050896
Chr17G017720	GO:0008152
Chr17G017720	GO:0016023
Chr17G017720	GO:0016798
Chr28G003750	GO:0001510
Chr28G003750	GO:0005743
Chr28G003750	GO:0009853
Chr28G003750	GO:0015450
Chr28G003750	GO:0042719
Chr28G003750	GO:0045039
Chr28G003750	GO:0046872
Chr06G031530	GO:0001510
Chr06G031530	GO:0005743
Chr06G031530	GO:0009853
Chr06G031530	GO:0015450
Chr06G031530	GO:0042719
Chr06G031530	GO:0045039
Chr06G031530	GO:0046872
Chr27G017590	GO:0000059
Chr27G017590	GO:0005643
Chr27G017590	GO:0005737
Chr27G017590	GO:0008536
Chr27G017590	GO:0008565
Chr24G005170	GO:0008080
Chr24G005170	GO:0008152
Chr20G005070	GO:0008080
Chr20G005070	GO:0008152
Chr04G011000	GO:0008080
Chr04G011000	GO:0008152
Chr28G000260	GO:0009536
Chr06G012870	GO:0005634
Chr06G012870	GO:0005794
Chr06G012870	GO:0005886
Chr06G012870	GO:0008168
Chr06G012870	GO:0016023
Chr06G012870	GO:0032259
Chr13G013930	GO:0003677
Chr13G013930	GO:0005739
Chr16G014250	GO:0000166
Chr16G014250	GO:0003676
Chr16G014250	GO:0005730
Chr16G014250	GO:0005739
Chr27G015950	GO:0000166
Chr27G015950	GO:0003676
Chr27G015950	GO:0005730
Chr27G015950	GO:0005739
Chr09G016940	GO:0000226
Chr09G016940	GO:0000911
Chr09G016940	GO:0003777
Chr09G016940	GO:0005524
Chr09G016940	GO:0005871
Chr09G016940	GO:0005874
Chr09G016940	GO:0006346
Chr09G016940	GO:0007018
Chr09G016940	GO:0008017
Chr09G016940	GO:0009524
Chr09G016940	GO:0009536
Chr09G016940	GO:0009909
Chr09G016940	GO:0031048
Chr09G016940	GO:0048451
Chr09G016940	GO:0048453
Chr09G016940	GO:0051567
Chr11G009690	GO:0005739
Chr11G009690	GO:0008643
Chr11G009690	GO:0009670
Chr11G009690	GO:0015121
Chr11G009690	GO:0015714
Chr11G009690	GO:0016021
Chr11G009690	GO:0031969
Chr11G009690	GO:0035436
Chr20G011760	GO:0006511
Chr20G011760	GO:0009639
Chr20G011760	GO:0009793
Chr20G011760	GO:0009911
Chr20G011760	GO:0009960
Chr20G011760	GO:0031461
Chr20G011760	GO:0031625
Chr08G022240	GO:0005507
Chr08G022240	GO:0009414
Chr08G022240	GO:0016023
Chr08G022240	GO:0046274
Chr08G022240	GO:0048046
Chr08G022240	GO:0052716
Chr08G022240	GO:0055114
Chr12G017150	GO:0005739
Chr01G007460	GO:0005737
Chr01G007460	GO:0006415
Chr01G007460	GO:0016149
Chr0G010450	GO:0046872
Chr05G030230	GO:0046872
Chr16G006310	GO:0009536
Chr16G006310	GO:0016020
Chr16G006310	GO:0016023
Chr04G012270	GO:0003700
Chr04G012270	GO:0005634
Chr04G012270	GO:0006355
Chr04G012270	GO:0046872
Chr07G031780	GO:0003700
Chr07G031780	GO:0005634
Chr07G031780	GO:0009536
Chr07G031780	GO:0043565
Chr07G031780	GO:0043687
Chr07G031780	GO:0045893
Chr07G031780	GO:0046982
Chr0G004110	GO:0005524
Chr0G004110	GO:0006952
Chr0G004110	GO:0017111
Chr0G004110	GO:0043231
Chr0G004110	GO:0043531
Chr0G004110	GO:0044444
Chr02G032730	GO:0000502
Chr02G032730	GO:0005886
Chr02G032730	GO:0030234
Chr02G032730	GO:0042176
Chr02G032730	GO:0050790
Chr02G032730	GO:0051726
Chr19G007830	GO:0000502
Chr19G007830	GO:0005886
Chr19G007830	GO:0030234
Chr19G007830	GO:0042176
Chr19G007830	GO:0050790
Chr19G007830	GO:0051726
Chr02G002080	GO:0000139
Chr02G002080	GO:0009834
Chr02G002080	GO:0010417
Chr02G002080	GO:0016021
Chr02G002080	GO:0016023
Chr02G002080	GO:0080116
Chr05G029270	GO:0000188
Chr05G029270	GO:0006470
Chr05G029270	GO:0008138
Chr05G029270	GO:0016020
Chr05G029270	GO:0016301
Chr05G029270	GO:0033549
Chr26G008120	GO:0000188
Chr26G008120	GO:0006470
Chr26G008120	GO:0008138
Chr26G008120	GO:0016020
Chr26G008120	GO:0016301
Chr26G008120	GO:0033549
Chr27G004710	GO:0009536
Chr20G008200	GO:0005215
Chr20G008200	GO:0005622
Chr20G008200	GO:0006810
Chr15G024170	GO:0005471
Chr15G024170	GO:0005524
Chr15G024170	GO:0006810
Chr15G024170	GO:0009941
Chr15G024170	GO:0016021
Chr0G028740	GO:0005471
Chr0G028740	GO:0005524
Chr0G028740	GO:0006810
Chr0G028740	GO:0009941
Chr0G028740	GO:0016021
Chr22G010970	GO:0005471
Chr22G010970	GO:0005524
Chr22G010970	GO:0006810
Chr22G010970	GO:0009941
Chr22G010970	GO:0016021
Chr24G000980	GO:0008152
Chr24G000980	GO:0016787
Chr20G004690	GO:0004601
Chr20G004690	GO:0005509
Chr20G004690	GO:0005739
Chr20G004690	GO:0016021
Chr20G004690	GO:0050664
Chr20G004690	GO:0055114
Chr07G012580	GO:0005886
Chr06G018650	GO:0005886
Chr06G018650	GO:0009506
Chr06G018650	GO:0022857
Chr06G018650	GO:0055085
Chr03G012500	GO:0006629
Chr03G012500	GO:0016023
Chr03G012500	GO:0016788
Chr08G018860	GO:0000085
Chr08G018860	GO:0000226
Chr08G018860	GO:0000911
Chr08G018860	GO:0005634
Chr08G018860	GO:0005694
Chr08G018860	GO:0006270
Chr08G018860	GO:0006275
Chr08G018860	GO:0006346
Chr08G018860	GO:0007267
Chr08G018860	GO:0008270
Chr08G018860	GO:0008283
Chr08G018860	GO:0008327
Chr08G018860	GO:0009616
Chr08G018860	GO:0009640
Chr08G018860	GO:0009855
Chr08G018860	GO:0010014
Chr08G018860	GO:0010073
Chr08G018860	GO:0010216
Chr08G018860	GO:0010267
Chr08G018860	GO:0010385
Chr08G018860	GO:0010388
Chr08G018860	GO:0010428
Chr08G018860	GO:0010429
Chr08G018860	GO:0016567
Chr08G018860	GO:0016572
Chr08G018860	GO:0016579
Chr08G018860	GO:0018022
Chr08G018860	GO:0031048
Chr08G018860	GO:0035196
Chr08G018860	GO:0042393
Chr08G018860	GO:0045893
Chr08G018860	GO:0046974
Chr08G018860	GO:0051567
Chr08G018860	GO:0051726
Chr16G000880	GO:0000166
Chr16G000880	GO:0003700
Chr16G000880	GO:0005834
Chr16G000880	GO:0006349
Chr16G000880	GO:0006355
Chr16G000880	GO:0010048
Chr16G000880	GO:0016571
Chr16G000880	GO:0043078
Chr16G000880	GO:0080008
Chr16G000880	GO:2000014
Chr16G012470	GO:0016021
Chr11G017780	GO:0016020
Chr29G013220	GO:0016020
Chr08G010850	GO:0002376
Chr08G010850	GO:0004672
Chr08G010850	GO:0006464
Chr08G010850	GO:0006952
Chr08G010850	GO:0016310
Chr08G010850	GO:0042221
Chr08G010850	GO:0050794
Chr08G010850	GO:0051707
Chr08G010850	GO:0051716
Chr08G010850	GO:0097159
Chr08G010850	GO:1901363
Chr02G005280	GO:0005794
Chr02G005280	GO:0042732
Chr02G005280	GO:0044237
Chr02G005280	GO:0048040
Chr02G005280	GO:0050662
Chr18G011480	GO:0016787
Chr28G008620	GO:0016787
Chr07G032130	GO:0003774
Chr07G032130	GO:0003779
Chr07G032130	GO:0005524
Chr07G032130	GO:0005777
Chr07G032130	GO:0016459
Chr07G032130	GO:0017137
Chr07G032130	GO:0030742
Chr07G032130	GO:0048767
Chr07G032130	GO:0051645
Chr07G032130	GO:0051646
Chr07G032130	GO:0060151
Chr01G028410	GO:0000151
Chr01G028410	GO:0004842
Chr01G028410	GO:0016567
Chr0G001770	GO:0000184
Chr0G001770	GO:0000932
Chr0G001770	GO:0003677
Chr0G001770	GO:0003724
Chr0G001770	GO:0005524
Chr0G001770	GO:0005829
Chr0G001770	GO:0005886
Chr0G001770	GO:0008270
Chr0G001770	GO:0009506
Chr0G001770	GO:0009744
Chr0G001770	GO:0009755
Chr0G001770	GO:0010182
Chr0G001770	GO:0016246
Chr0G001770	GO:0042742
Chr0G001770	GO:0048825
Chr18G015680	GO:0005347
Chr18G015680	GO:0005743
Chr18G015680	GO:0006839
Chr18G015680	GO:0015867
Chr18G015680	GO:0016021
Chr18G015680	GO:0048653
Chr18G015680	GO:0055085
Chr26G017510	GO:0001104
Chr26G017510	GO:0006357
Chr26G017510	GO:0016592
Chr02G002740	GO:0003677
Chr02G002740	GO:0005634
Chr02G002740	GO:0046983
Chr05G034060	GO:0003677
Chr05G034060	GO:0005634
Chr05G034060	GO:0046983
Chr16G009000	GO:0009624
Chr16G009000	GO:0009705
Chr16G009000	GO:0010043
Chr16G009000	GO:0016021
Chr16G009000	GO:0016023
Chr16G009000	GO:0055069
Chr16G009000	GO:0055085
Chr16G009000	GO:0080167
Chr01G003120	GO:0003677
Chr01G003120	GO:0005524
Chr01G003120	GO:0005634
Chr01G003120	GO:0006261
Chr01G003120	GO:0009793
Chr01G003120	GO:0017111
Chr06G020330	GO:0003333
Chr06G020330	GO:0005739
Chr06G020330	GO:0005886
Chr06G020330	GO:0009705
Chr06G020330	GO:0015171
Chr06G020330	GO:0016021
Chr02G003230	GO:0000166
Chr02G003230	GO:0000398
Chr02G003230	GO:0003723
Chr01G008470	GO:0000166
Chr01G008470	GO:0000398
Chr01G008470	GO:0003723
Chr18G004010	GO:0009536
Chr18G004010	GO:0016020
Chr05G005850	GO:0003677
Chr06G001460	GO:0005739
Chr06G001460	GO:0009570
Chr06G001460	GO:0010167
Chr06G001460	GO:0015706
Chr06G001460	GO:0016020
Chr06G001460	GO:0019344
Chr06G001460	GO:0020037
Chr06G001460	GO:0022900
Chr06G001460	GO:0042128
Chr06G001460	GO:0046872
Chr06G001460	GO:0047889
Chr06G001460	GO:0048046
Chr06G001460	GO:0048307
Chr06G001460	GO:0050421
Chr06G001460	GO:0051539
Chr02G025520	GO:0005886
Chr02G025520	GO:0008270
Chr02G025520	GO:0009409
Chr02G025520	GO:0009414
Chr02G025520	GO:0009536
Chr02G025520	GO:0009651
Chr02G025520	GO:0009737
Chr02G025520	GO:0016023
Chr02G025520	GO:0031965
Chr06G031850	GO:0006793
Chr06G031850	GO:0006814
Chr06G031850	GO:0006874
Chr06G031850	GO:0006882
Chr06G031850	GO:0009624
Chr06G031850	GO:0009631
Chr06G031850	GO:0009651
Chr06G031850	GO:0009705
Chr06G031850	GO:0009733
Chr06G031850	GO:0010351
Chr06G031850	GO:0015369
Chr06G031850	GO:0016021
Chr06G031850	GO:0030026
Chr06G031850	GO:0048364
Chr06G031850	GO:0051592
Chr06G031850	GO:0070588
Chr08G018950	GO:0003677
Chr12G017160	GO:0003677
Chr10G008860	GO:0004674
Chr10G008860	GO:0005524
Chr10G008860	GO:0006468
Chr10G008860	GO:0016023
Chr10G008860	GO:0017111
Chr16G003480	GO:0004674
Chr16G003480	GO:0005524
Chr16G003480	GO:0006468
Chr16G003480	GO:0016023
Chr16G003480	GO:0017111
Chr27G004380	GO:0003677
Chr27G004380	GO:0003682
Chr27G004380	GO:0003723
Chr27G004380	GO:0009536
Chr27G004380	GO:0016788
Chr27G004380	GO:0044237
Chr27G004380	GO:0046872
Chr05G002950	GO:0006810
Chr05G002950	GO:0016020
Chr05G002950	GO:0044238
Chr05G002950	GO:0044249
Chr05G002950	GO:0044699
Chr05G002950	GO:1901576
Chr17G002780	GO:0005739
Chr13G015100	GO:0000160
Chr13G015100	GO:0003677
Chr13G015100	GO:0003924
Chr13G015100	GO:0005525
Chr13G015100	GO:0005769
Chr13G015100	GO:0006184
Chr13G015100	GO:0006355
Chr13G015100	GO:0006623
Chr13G015100	GO:0006944
Chr13G015100	GO:0007264
Chr13G015100	GO:0010009
Chr13G015100	GO:0045022
Chr15G018940	GO:0000160
Chr15G018940	GO:0003677
Chr15G018940	GO:0003924
Chr15G018940	GO:0005525
Chr15G018940	GO:0005769
Chr15G018940	GO:0006184
Chr15G018940	GO:0006355
Chr15G018940	GO:0006623
Chr15G018940	GO:0006944
Chr15G018940	GO:0007264
Chr15G018940	GO:0010009
Chr15G018940	GO:0045022
Chr05G007750	GO:0016021
Chr05G007750	GO:0016192
Chr08G016320	GO:0003735
Chr08G016320	GO:0005886
Chr08G016320	GO:0006412
Chr08G016320	GO:0022625
Chr07G028720	GO:0003777
Chr07G028720	GO:0005524
Chr07G028720	GO:0005871
Chr07G028720	GO:0005874
Chr07G028720	GO:0007018
Chr07G028720	GO:0008017
Chr25G013200	GO:0003777
Chr25G013200	GO:0005524
Chr25G013200	GO:0005871
Chr25G013200	GO:0005874
Chr25G013200	GO:0007018
Chr25G013200	GO:0008017
Chr05G011290	GO:0006950
Chr03G019000	GO:0005739
Chr02G006290	GO:0004672
Chr02G006290	GO:0005524
Chr02G006290	GO:0006468
Chr02G006290	GO:0016021
Chr22G012880	GO:0006629
Chr22G012880	GO:0016023
Chr22G012880	GO:0016788
Chr11G019890	GO:0009536
Chr16G015090	GO:0000139
Chr16G015090	GO:0000149
Chr16G015090	GO:0005801
Chr16G015090	GO:0006869
Chr16G015090	GO:0006888
Chr16G015090	GO:0006891
Chr16G015090	GO:0006944
Chr16G015090	GO:0010351
Chr16G015090	GO:0016021
Chr16G015090	GO:0016558
Chr0G012730	GO:0000105
Chr0G012730	GO:0004399
Chr0G012730	GO:0005739
Chr0G012730	GO:0008270
Chr0G012730	GO:0008295
Chr0G012730	GO:0009411
Chr0G012730	GO:0009555
Chr0G012730	GO:0009570
Chr0G012730	GO:0051287
Chr0G012730	GO:0055114
Chr15G022810	GO:0001510
Chr15G022810	GO:0003723
Chr15G022810	GO:0005634
Chr15G022810	GO:0005829
Chr15G022810	GO:0006626
Chr15G022810	GO:0042255
Chr19G017690	GO:0003677
Chr19G017690	GO:0005634
Chr19G017690	GO:0010158
Chr19G017690	GO:0046872
Chr19G017690	GO:0048833
Chr13G004240	GO:0005507
Chr13G004240	GO:0016023
Chr13G004240	GO:0046274
Chr13G004240	GO:0048046
Chr13G004240	GO:0052716
Chr13G004240	GO:0055114
Chr10G002160	GO:0003824
Chr10G002160	GO:0005777
Chr10G002160	GO:0009611
Chr10G002160	GO:0009695
Chr10G002160	GO:0009719
Chr10G002160	GO:0010033
Chr10G002160	GO:1901700
Chr02G029710	GO:0003824
Chr02G029710	GO:0005777
Chr02G029710	GO:0009611
Chr02G029710	GO:0009695
Chr02G029710	GO:0009719
Chr02G029710	GO:0010033
Chr02G029710	GO:1901700
Chr10G002590	GO:0003824
Chr10G002590	GO:0005777
Chr10G002590	GO:0009611
Chr10G002590	GO:0009695
Chr10G002590	GO:0009719
Chr10G002590	GO:0010033
Chr10G002590	GO:1901700
Chr12G012830	GO:0000976
Chr12G012830	GO:0003700
Chr12G012830	GO:0005634
Chr12G012830	GO:0006355
Chr09G026830	GO:0009570
Chr11G014600	GO:0006007
Chr12G035540	GO:0009536
Chr08G009930	GO:0005739
Chr08G009930	GO:0009536
Chr05G013050	GO:0000723
Chr05G013050	GO:0003678
Chr05G013050	GO:0005524
Chr05G013050	GO:0006281
Chr05G013050	GO:0032508
Chr02G018790	GO:0004364
Chr02G018790	GO:0016023
Chr01G008100	GO:0005747
Chr01G008100	GO:0006511
Chr01G008100	GO:0009853
Chr01G008100	GO:0051788
Chr01G008100	GO:0080129
Chr24G008660	GO:0003676
Chr24G008660	GO:0009987
Chr24G008660	GO:0016023
Chr27G008530	GO:0003824
Chr27G008530	GO:0016023
Chr19G016130	GO:0016023
Chr04G027500	GO:0016023
Chr18G005350	GO:0003677
Chr18G005350	GO:0003723
Chr18G005350	GO:0003964
Chr18G005350	GO:0004190
Chr18G005350	GO:0005634
Chr18G005350	GO:0006278
Chr18G005350	GO:0006310
Chr18G005350	GO:0006508
Chr18G005350	GO:0008270
Chr18G005350	GO:0015074
Chr30G004660	GO:0003677
Chr30G004660	GO:0003723
Chr30G004660	GO:0003964
Chr30G004660	GO:0004190
Chr30G004660	GO:0005634
Chr30G004660	GO:0006278
Chr30G004660	GO:0006310
Chr30G004660	GO:0006508
Chr30G004660	GO:0008270
Chr30G004660	GO:0015074
Chr18G000520	GO:0003677
Chr18G000520	GO:0003723
Chr18G000520	GO:0003964
Chr18G000520	GO:0004190
Chr18G000520	GO:0005634
Chr18G000520	GO:0006278
Chr18G000520	GO:0006310
Chr18G000520	GO:0006508
Chr18G000520	GO:0008270
Chr18G000520	GO:0015074
Chr29G004840	GO:0004617
Chr29G004840	GO:0006564
Chr29G004840	GO:0009536
Chr29G004840	GO:0016597
Chr29G004840	GO:0051287
Chr29G004840	GO:0055114
Chr01G024670	GO:0004722
Chr01G024670	GO:0005768
Chr01G024670	GO:0005794
Chr01G024670	GO:0005802
Chr01G024670	GO:0006816
Chr01G024670	GO:0006882
Chr01G024670	GO:0009624
Chr01G024670	GO:0016020
Chr01G024670	GO:0051301
Chr30G013720	GO:0005886
Chr30G013720	GO:0016021
Chr30G013720	GO:0080167
Chr04G022390	GO:0003700
Chr04G022390	GO:0006355
Chr04G022390	GO:0043231
Chr04G022390	GO:0043565
Chr21G006810	GO:0032777
Chr23G004180	GO:0005385
Chr23G004180	GO:0005739
Chr23G004180	GO:0005886
Chr23G004180	GO:0008270
Chr23G004180	GO:0009560
Chr23G004180	GO:0009793
Chr23G004180	GO:0010043
Chr23G004180	GO:0016021
Chr23G004180	GO:0016023
Chr23G004180	GO:0071577
Chr12G004020	GO:0003333
Chr12G004020	GO:0015171
Chr12G004020	GO:0016021
Chr31G002440	GO:0005488
Chr31G002440	GO:0009536
Chr31G002440	GO:0048467
Chr10G004070	GO:0002943
Chr10G004070	GO:0003677
Chr10G004070	GO:0005634
Chr10G004070	GO:0005739
Chr10G004070	GO:0005789
Chr10G004070	GO:0006284
Chr10G004070	GO:0006310
Chr10G004070	GO:0006506
Chr10G004070	GO:0006952
Chr10G004070	GO:0008270
Chr10G004070	GO:0009536
Chr10G004070	GO:0015074
Chr10G004070	GO:0016021
Chr10G004070	GO:0017148
Chr10G004070	GO:0017150
Chr10G004070	GO:0030598
Chr10G004070	GO:0050660
Chr10G004070	GO:0055114
Chr08G016500	GO:0002943
Chr08G016500	GO:0003677
Chr08G016500	GO:0005634
Chr08G016500	GO:0005739
Chr08G016500	GO:0005789
Chr08G016500	GO:0006284
Chr08G016500	GO:0006310
Chr08G016500	GO:0006506
Chr08G016500	GO:0006952
Chr08G016500	GO:0008270
Chr08G016500	GO:0009536
Chr08G016500	GO:0015074
Chr08G016500	GO:0016021
Chr08G016500	GO:0017148
Chr08G016500	GO:0017150
Chr08G016500	GO:0030598
Chr08G016500	GO:0050660
Chr08G016500	GO:0055114
Chr15G024340	GO:0005634
Chr15G024340	GO:0005739
Chr15G024340	GO:0009723
Chr15G024340	GO:0019005
Chr26G007540	GO:0008152
Chr26G007540	GO:0050403
Chr26G007540	GO:0050502
Chr01G010250	GO:0008152
Chr01G010250	GO:0050403
Chr01G010250	GO:0050502
Chr05G026420	GO:0016020
Chr03G015750	GO:0004674
Chr03G015750	GO:0004713
Chr03G015750	GO:0005524
Chr03G015750	GO:0006468
Chr03G015750	GO:0007020
Chr03G015750	GO:0016998
Chr03G021470	GO:0016023
Chr03G021470	GO:0046872
Chr13G007900	GO:0005216
Chr13G007900	GO:0005739
Chr13G007900	GO:0006812
Chr13G007900	GO:0009706
Chr13G007900	GO:0019031
Chr12G037270	GO:0016757
Chr25G016050	GO:0004674
Chr25G016050	GO:0005524
Chr25G016050	GO:0006468
Chr14G016620	GO:0004674
Chr14G016620	GO:0005524
Chr14G016620	GO:0006468
Chr09G011780	GO:0008270
Chr09G011780	GO:0009536
Chr12G010600	GO:0008270
Chr12G010600	GO:0009536
Chr12G010810	GO:0004674
Chr12G010810	GO:0005524
Chr12G010810	GO:0005886
Chr12G010810	GO:0006468
Chr12G010810	GO:0009738
Chr12G010810	GO:0009845
Chr12G010810	GO:0019722
Chr12G010810	GO:0048364
Chr14G007650	GO:0006259
Chr14G007650	GO:0019222
Chr05G021740	GO:0006259
Chr05G021740	GO:0019222
Chr29G009810	GO:0003677
Chr29G009810	GO:0005634
Chr29G009810	GO:0006355
Chr10G003320	GO:0003677
Chr10G003320	GO:0005634
Chr10G003320	GO:0006355
Chr01G036430	GO:0005886
Chr01G036430	GO:0009507
Chr01G036430	GO:0016021
Chr01G036430	GO:0016192
Chr01G032160	GO:0009536
Chr01G032160	GO:0010364
Chr01G032160	GO:0017145
Chr01G032160	GO:0030674
Chr01G032160	GO:0043161
Chr01G032160	GO:2000069
Chr09G010890	GO:0009536
Chr09G010890	GO:0010364
Chr09G010890	GO:0017145
Chr09G010890	GO:0030674
Chr09G010890	GO:0043161
Chr09G010890	GO:2000069
Chr25G009470	GO:0004672
Chr25G009470	GO:0005524
Chr25G009470	GO:0005634
Chr25G009470	GO:0005886
Chr25G009470	GO:0006468
Chr25G009470	GO:0009507
Chr25G009470	GO:0016021
Chr25G009470	GO:0016023
Chr25G007970	GO:0004672
Chr25G007970	GO:0005524
Chr25G007970	GO:0005634
Chr25G007970	GO:0005886
Chr25G007970	GO:0006468
Chr25G007970	GO:0009507
Chr25G007970	GO:0016021
Chr25G007970	GO:0016023
Chr29G013310	GO:0016021
Chr13G001880	GO:0003676
Chr13G001880	GO:0005634
Chr09G018220	GO:0000166
Chr09G018220	GO:0005739
Chr09G018220	GO:0005829
Chr09G018220	GO:0009744
Chr09G018220	GO:0009750
Chr09G018220	GO:0010228
Chr09G018220	GO:0016926
Chr09G018220	GO:0019477
Chr09G018220	GO:0047130
Chr09G018220	GO:0050665
Chr09G018220	GO:0055114
Chr06G026280	GO:0008270
Chr14G001750	GO:0000187
Chr14G001750	GO:0002237
Chr14G001750	GO:0004674
Chr14G001750	GO:0004708
Chr14G001750	GO:0005524
Chr14G001750	GO:0005737
Chr14G001750	GO:0005886
Chr14G001750	GO:0009414
Chr14G001750	GO:0009611
Chr14G001750	GO:0009631
Chr14G001750	GO:0009651
Chr14G001750	GO:0009814
Chr14G001750	GO:0042542
Chr14G001750	GO:0042742
Chr03G022850	GO:0000187
Chr03G022850	GO:0002237
Chr03G022850	GO:0004674
Chr03G022850	GO:0004708
Chr03G022850	GO:0005524
Chr03G022850	GO:0005737
Chr03G022850	GO:0005886
Chr03G022850	GO:0009414
Chr03G022850	GO:0009611
Chr03G022850	GO:0009631
Chr03G022850	GO:0009651
Chr03G022850	GO:0009814
Chr03G022850	GO:0042542
Chr03G022850	GO:0042742
Chr26G010330	GO:0004674
Chr26G010330	GO:0005524
Chr26G010330	GO:0006468
Chr25G010030	GO:0003676
Chr25G010030	GO:0015074
Chr15G019420	GO:0004674
Chr15G019420	GO:0005524
Chr15G019420	GO:0005739
Chr15G019420	GO:0005886
Chr15G019420	GO:0006468
Chr15G019420	GO:0009738
Chr15G019420	GO:0009845
Chr15G019420	GO:0016023
Chr15G019420	GO:0030246
Chr15G019420	GO:0046872
Chr03G010960	GO:0004674
Chr03G010960	GO:0005524
Chr03G010960	GO:0005739
Chr03G010960	GO:0005886
Chr03G010960	GO:0006468
Chr03G010960	GO:0009738
Chr03G010960	GO:0009845
Chr03G010960	GO:0016023
Chr03G010960	GO:0030246
Chr03G010960	GO:0046872
Chr02G030580	GO:0004674
Chr02G030580	GO:0005524
Chr02G030580	GO:0005739
Chr02G030580	GO:0005886
Chr02G030580	GO:0006468
Chr02G030580	GO:0009738
Chr02G030580	GO:0009845
Chr02G030580	GO:0016023
Chr02G030580	GO:0030246
Chr02G030580	GO:0046872
Chr25G002260	GO:0016023
Chr09G009150	GO:0000145
Chr09G009150	GO:0005829
Chr09G009150	GO:0006904
Chr09G009150	GO:0009846
Chr09G009150	GO:0009860
Chr15G009300	GO:0003677
Chr15G009300	GO:0003723
Chr15G009300	GO:0003964
Chr15G009300	GO:0004190
Chr15G009300	GO:0006278
Chr15G009300	GO:0006310
Chr15G009300	GO:0006508
Chr15G009300	GO:0043231
Chr03G004560	GO:0000166
Chr03G004560	GO:0003676
Chr03G004560	GO:0008270
Chr03G004560	GO:0009536
Chr03G004560	GO:0016607
Chr07G011570	GO:0003333
Chr07G011570	GO:0008610
Chr07G011570	GO:0015171
Chr07G011570	GO:0015846
Chr07G011570	GO:0016021
Chr12G003170	GO:0045454
Chr10G014260	GO:0004298
Chr10G014260	GO:0005634
Chr10G014260	GO:0005773
Chr10G014260	GO:0005819
Chr10G014260	GO:0005886
Chr10G014260	GO:0006511
Chr10G014260	GO:0009507
Chr10G014260	GO:0009524
Chr10G014260	GO:0019773
Chr10G014260	GO:0022626
Chr19G005970	GO:0005739
Chr19G005970	GO:0008270
Chr19G005970	GO:0016020
Chr19G005970	GO:0016023
Chr14G009600	GO:0005739
Chr14G009600	GO:0008270
Chr14G009600	GO:0016020
Chr14G009600	GO:0016023
Chr01G015130	GO:0005739
Chr01G015130	GO:0008270
Chr01G015130	GO:0016020
Chr01G015130	GO:0016023
Chr23G017490	GO:0016023
Chr29G008200	GO:0016023
Chr29G008200	GO:0030570
Chr03G014390	GO:0005886
Chr03G014390	GO:0015112
Chr03G014390	GO:0015706
Chr03G014390	GO:0016021
Chr03G014390	GO:0055085
Chr16G011820	GO:0000139
Chr16G011820	GO:0005773
Chr16G011820	GO:0005886
Chr16G011820	GO:0042732
Chr16G011820	GO:0044237
Chr16G011820	GO:0048040
Chr16G011820	GO:0050662
Chr23G008810	GO:0043231
Chr23G008810	GO:0043232
Chr23G008810	GO:0044444
Chr19G008290	GO:0001664
Chr19G008290	GO:0003924
Chr19G008290	GO:0004871
Chr19G008290	GO:0005525
